data;cliente_id;unid
31/03/2023;441191;4
05/03/2023;441311;4
06/03/2023;51636;4
06/03/2023;413772;4
07/03/2023;202447;4
07/03/2023;224551;4
07/03/2023;771940;4
08/03/2023;352017;4
24/03/2023;224551;4
09/03/2023;329524;4
09/03/2023;399629;4
14/03/2023;413772;4
10/03/2023;368266;4
10/03/2023;152259;4
10/03/2023;164682;4
11/03/2023;438360;4
12/03/2023;140891;4
12/03/2023;166587;4
12/03/2023;554802;4
14/03/2023;148196;4
13/03/2023;148196;4
13/03/2023;262133;4
13/03/2023;123224;4
13/03/2023;379505;4
15/03/2023;148521;4
14/03/2023;771940;4
15/03/2023;12116;4
16/03/2023;602585;4
16/03/2023;214137;4
16/03/2023;367838;4
16/03/2023;262133;4
18/03/2023;602585;4
17/03/2023;821877;4
18/03/2023;262140;4
19/03/2023;148196;4
19/03/2023;849335;4
20/03/2023;376176;4
21/03/2023;352017;4
23/03/2023;818475;4
22/03/2023;320876;4
21/03/2023;164943;4
21/03/2023;420798;4
21/03/2023;476659;4
22/03/2023;816366;4
22/03/2023;420014;4
23/03/2023;413759;4
23/03/2023;798746;4
23/03/2023;194901;4
24/03/2023;771940;4
24/03/2023;516917;4
24/03/2023;343770;4
24/03/2023;650252;4
25/03/2023;190122;4
26/03/2023;51636;4
26/03/2023;438360;4
26/03/2023;427309;4
27/03/2023;172654;4
29/03/2023;337960;4
28/03/2023;936853;4
29/03/2023;528845;4
28/03/2023;106046;4
29/03/2023;399629;4
31/03/2023;128674;4
29/03/2023;172654;4
30/03/2023;376176;4
30/03/2023;281528;4
31/03/2023;708656;4
03/01/2023;460264;4
11/01/2023;112409;4
02/01/2023;339232;4
03/01/2023;364;4
04/01/2023;383309;4
05/01/2023;305113;4
05/01/2023;866476;4
07/01/2023;597097;4
10/01/2023;425966;4
11/01/2023;292611;4
08/01/2023;305113;4
09/01/2023;112464;4
09/01/2023;213243;4
14/02/2023;657256;4
02/01/2023;323977;4
01/01/2023;732663;4
01/01/2023;143189;4
02/01/2023;477871;4
02/01/2023;308424;4
02/01/2023;744440;4
02/01/2023;737642;4
02/01/2023;140891;4
09/02/2023;657256;4
04/01/2023;483817;4
04/01/2023;477871;4
05/01/2023;713619;4
07/01/2023;535495;4
11/01/2023;383309;4
10/01/2023;110988;4
10/01/2023;455913;4
12/01/2023;164943;4
11/01/2023;517518;4
12/01/2023;987276;4
12/01/2023;109855;4
13/01/2023;209662;4
12/01/2023;147974;4
08/01/2023;447225;4
08/01/2023;483817;4
08/01/2023;223251;4
09/01/2023;466772;4
10/01/2023;713619;4
10/01/2023;124873;4
13/01/2023;979826;4
14/01/2023;148219;4
21/01/2023;323977;4
15/01/2023;437504;4
28/01/2023;700440;4
16/01/2023;140452;4
19/01/2023;477871;4
18/01/2023;252548;4
19/01/2023;305113;4
19/01/2023;105586;4
20/01/2023;361306;4
20/01/2023;166587;4
21/01/2023;189943;4
20/01/2023;170931;4
20/01/2023;456527;4
21/01/2023;308424;4
23/01/2023;652519;4
23/01/2023;432476;4
29/01/2023;496392;4
23/01/2023;802199;4
23/01/2023;657256;4
25/01/2023;417632;4
28/01/2023;582727;4
26/01/2023;530937;4
30/01/2023;140891;4
30/01/2023;151489;4
02/02/2023;361306;4
31/01/2023;655358;4
13/01/2023;330896;4
13/01/2023;112409;4
17/01/2023;178256;4
15/01/2023;449590;4
15/01/2023;113222;4
16/01/2023;866476;4
02/02/2023;339997;4
02/02/2023;387909;4
03/02/2023;113483;4
04/02/2023;744440;4
06/02/2023;223251;4
06/02/2023;652519;4
07/02/2023;284101;4
08/02/2023;472735;4
08/02/2023;368552;4
11/02/2023;582727;4
19/01/2023;164943;4
20/01/2023;216079;4
14/02/2023;189943;4
11/02/2023;594984;4
11/02/2023;131434;4
11/02/2023;211269;4
12/02/2023;949248;4
12/02/2023;181963;4
13/02/2023;496392;4
13/02/2023;311026;4
13/02/2023;546823;4
14/02/2023;373921;4
16/02/2023;189943;4
14/02/2023;336437;4
17/02/2023;151489;4
16/02/2023;104059;4
23/02/2023;391777;4
15/02/2023;557279;4
16/02/2023;354295;4
16/02/2023;387909;4
18/02/2023;403300;4
23/02/2023;104059;4
18/02/2023;311073;4
18/02/2023;481721;4
18/02/2023;148219;4
18/02/2023;113483;4
19/02/2023;652519;4
19/02/2023;387909;4
20/02/2023;148219;4
20/02/2023;252548;4
23/02/2023;339997;4
22/02/2023;424677;4
23/02/2023;287710;4
23/02/2023;366691;4
24/02/2023;138794;4
25/02/2023;557279;4
27/02/2023;327080;4
21/01/2023;597097;4
20/01/2023;586250;4
20/01/2023;582727;4
21/01/2023;241124;4
22/01/2023;503519;4
22/01/2023;482525;4
22/01/2023;178256;4
23/01/2023;184627;4
24/01/2023;112409;4
25/01/2023;728162;4
25/01/2023;168412;4
27/01/2023;516508;4
26/01/2023;560423;4
26/02/2023;202447;4
27/02/2023;975421;4
27/02/2023;308424;4
02/03/2023;937168;4
27/02/2023;189943;4
01/03/2023;184627;4
01/03/2023;526962;4
02/03/2023;148219;4
09/03/2023;361306;4
29/01/2023;655358;4
29/01/2023;737642;4
30/01/2023;335983;4
30/01/2023;244603;4
30/01/2023;102391;4
30/01/2023;509444;4
01/02/2023;597097;4
02/02/2023;409295;4
01/02/2023;365861;4
02/02/2023;152378;4
02/02/2023;557501;4
02/02/2023;511353;4
03/02/2023;213243;4
03/02/2023;184627;4
04/02/2023;146621;4
04/02/2023;178256;4
08/02/2023;312434;4
04/02/2023;311073;4
07/02/2023;312434;4
07/03/2023;164445;4
08/03/2023;701878;4
10/03/2023;133771;4
10/03/2023;343079;4
09/03/2023;416883;4
10/03/2023;701878;4
11/03/2023;652519;4
12/03/2023;949248;4
14/03/2023;197861;4
08/02/2023;332377;4
07/02/2023;503519;4
08/02/2023;152378;4
09/02/2023;332377;4
08/02/2023;870517;4
08/02/2023;184627;4
10/02/2023;482525;4
09/02/2023;191255;4
10/02/2023;237883;4
12/02/2023;209662;4
14/02/2023;399231;4
14/02/2023;560423;4
16/03/2023;167307;4
17/03/2023;252548;4
18/03/2023;167307;4
18/03/2023;701878;4
23/03/2023;343079;4
23/03/2023;308424;4
25/03/2023;424677;4
23/03/2023;104252;4
23/03/2023;366643;4
24/03/2023;131434;4
14/02/2023;194901;4
14/02/2023;190231;4
15/02/2023;146621;4
16/02/2023;332377;4
18/02/2023;597097;4
17/02/2023;135356;4
23/02/2023;413841;4
18/02/2023;190231;4
23/02/2023;509444;4
23/02/2023;753777;4
20/02/2023;146621;4
21/02/2023;167307;4
24/02/2023;597097;4
22/02/2023;509444;4
23/02/2023;112409;4
23/02/2023;146621;4
23/02/2023;540656;4
28/02/2023;441191;4
24/02/2023;464111;4
26/03/2023;479950;4
30/03/2023;433967;4
24/02/2023;330896;4
25/02/2023;146621;4
27/02/2023;862004;4
25/02/2023;190231;4
26/02/2023;135356;4
26/02/2023;509444;4
28/02/2023;242808;4
28/02/2023;346175;4
28/02/2023;416292;4
02/03/2023;357552;4
02/03/2023;291686;4
01/03/2023;112409;4
01/03/2023;244603;4
01/03/2023;336437;4
03/03/2023;509444;4
08/03/2023;327080;4
07/03/2023;523204;4
07/03/2023;213243;4
05/03/2023;862004;4
05/03/2023;534480;4
05/03/2023;307693;4
09/03/2023;330896;4
10/03/2023;441191;4
09/03/2023;753777;4
09/03/2023;655358;4
10/03/2023;146621;4
11/03/2023;582727;4
10/03/2023;575601;4
11/03/2023;191255;4
12/03/2023;209662;4
14/03/2023;862004;4
13/03/2023;384836;4
14/03/2023;509444;4
16/03/2023;367907;4
16/03/2023;523204;4
15/03/2023;862004;4
15/03/2023;127740;4
18/03/2023;585285;4
26/03/2023;112864;4
18/03/2023;330896;4
27/03/2023;112864;4
19/03/2023;168792;4
19/03/2023;149825;4
19/03/2023;409295;4
20/03/2023;441191;4
21/03/2023;503519;4
21/03/2023;810355;4
24/03/2023;509444;4
26/03/2023;191255;4
27/03/2023;109855;4
27/03/2023;244603;4
27/03/2023;388700;4
30/03/2023;291686;4
28/03/2023;178570;4
29/03/2023;147974;4
30/03/2023;409295;4
06/01/2023;373319;4
06/01/2023;195712;4
05/01/2023;172612;4
06/01/2023;933846;4
04/01/2023;624866;4
10/01/2023;173144;4
07/01/2023;416883;4
04/01/2023;291858;4
01/01/2023;586250;4
02/01/2023;51636;4
07/01/2023;457785;4
02/01/2023;355840;4
02/01/2023;321622;4
02/01/2023;63960;4
03/01/2023;100614;4
03/01/2023;367838;4
11/01/2023;163441;4
04/01/2023;919520;4
04/01/2023;212871;4
04/01/2023;343770;4
05/01/2023;816366;4
07/01/2023;413772;4
06/01/2023;662204;4
06/01/2023;464897;4
06/01/2023;379505;4
06/01/2023;355840;4
06/01/2023;226298;4
10/01/2023;122298;4
08/01/2023;736651;4
09/01/2023;413772;4
09/01/2023;402658;4
09/01/2023;223766;4
10/01/2023;368442;4
11/01/2023;665797;4
11/01/2023;249918;4
05/01/2023;196451;4
06/01/2023;173144;4
07/01/2023;280007;4
06/01/2023;548952;4
06/01/2023;680358;4
07/01/2023;425159;4
07/01/2023;933846;4
07/01/2023;826124;4
08/01/2023;228872;4
08/01/2023;558188;4
08/01/2023;430392;4
09/01/2023;243926;4
11/01/2023;130775;4
12/01/2023;488255;4
14/01/2023;172612;4
12/01/2023;416883;4
14/01/2023;700174;4
14/01/2023;280007;4
14/01/2023;346034;4
15/01/2023;398934;4
17/01/2023;398934;4
17/01/2023;169752;4
18/01/2023;751935;4
28/01/2023;139005;4
21/01/2023;271520;4
21/01/2023;195712;4
21/01/2023;400673;4
22/01/2023;430392;4
22/01/2023;593273;4
26/01/2023;271520;4
12/01/2023;668500;4
13/01/2023;264593;4
13/01/2023;149618;4
13/01/2023;379505;4
17/01/2023;421921;4
14/01/2023;51636;4
17/01/2023;122298;4
15/01/2023;320876;4
15/01/2023;365861;4
16/01/2023;405704;4
17/01/2023;472232;4
17/01/2023;204598;4
24/02/2023;368266;4
17/01/2023;191255;4
17/01/2023;409295;4
18/01/2023;262133;4
19/01/2023;446376;4
19/01/2023;548161;4
19/01/2023;668500;4
24/01/2023;320876;4
24/01/2023;614038;4
21/01/2023;225434;4
21/01/2023;934110;4
22/01/2023;262140;4
22/01/2023;148196;4
27/01/2023;524719;4
26/01/2023;665797;4
26/01/2023;223766;4
26/01/2023;624866;4
01/02/2023;70564;4
26/01/2023;200458;4
28/01/2023;441311;4
28/01/2023;164682;4
01/02/2023;214137;4
29/01/2023;368266;4
30/01/2023;542522;4
04/02/2023;614038;4
30/01/2023;190122;4
31/01/2023;439137;4
01/02/2023;464897;4
02/02/2023;225434;4
03/02/2023;262133;4
05/02/2023;420798;4
05/02/2023;262140;4
08/02/2023;622456;4
08/02/2023;163441;4
08/02/2023;200458;4
08/02/2023;379505;4
11/02/2023;320876;4
09/02/2023;464897;4
11/02/2023;337960;4
10/02/2023;200247;4
11/02/2023;243819;4
14/02/2023;202447;4
11/02/2023;251728;4
11/02/2023;123224;4
11/02/2023;175303;4
12/02/2023;274419;4
13/02/2023;665797;4
15/02/2023;413772;4
14/02/2023;321622;4
14/02/2023;665797;4
18/02/2023;354961;4
18/02/2023;438360;4
23/02/2023;203127;4
18/02/2023;343154;4
19/02/2023;427309;4
19/02/2023;357552;4
19/02/2023;343154;4
20/02/2023;214137;4
20/02/2023;190122;4
20/02/2023;313972;4
20/02/2023;357552;4
21/02/2023;469131;4
21/02/2023;197074;4
22/02/2023;652672;4
22/02/2023;367838;4
24/02/2023;321622;4
01/03/2023;464902;4
28/02/2023;226298;4
25/02/2023;614038;4
25/02/2023;343079;4
26/01/2023;532676;4
02/02/2023;232014;4
31/01/2023;149618;4
31/01/2023;556635;4
01/02/2023;169752;4
03/02/2023;879928;4
03/02/2023;243926;4
04/02/2023;879928;4
04/02/2023;548952;4
04/02/2023;540382;4
05/02/2023;400612;4
07/02/2023;399296;4
06/02/2023;142030;4
06/02/2023;241735;4
06/02/2023;195712;4
06/02/2023;368052;4
08/02/2023;253177;4
07/02/2023;986220;4
07/02/2023;644124;4
09/02/2023;400612;4
08/02/2023;465401;4
08/02/2023;149618;4
10/02/2023;949572;4
09/02/2023;427777;4
11/02/2023;560423;4
11/02/2023;440479;4
11/02/2023;933846;4
12/02/2023;368507;4
13/02/2023;232770;4
13/02/2023;70564;4
17/02/2023;652878;4
17/02/2023;253177;4
18/02/2023;140648;4
18/02/2023;461587;4
20/02/2023;123624;4
20/02/2023;398273;4
21/02/2023;195712;4
21/02/2023;253177;4
25/02/2023;528177;4
01/03/2023;8320;4
26/02/2023;652878;4
28/02/2023;400673;4
02/03/2023;280007;4
27/02/2023;424677;4
03/03/2023;413772;4
28/02/2023;432178;4
28/02/2023;668500;4
28/02/2023;100614;4
01/03/2023;641992;4
01/03/2023;821877;4
01/03/2023;264593;4
01/03/2023;262140;4
03/03/2023;441311;4
03/03/2023;309904;4
03/03/2023;249918;4
04/03/2023;427309;4
04/03/2023;376176;4
04/03/2023;346034;4
05/03/2023;798746;4
05/03/2023;438360;4
05/03/2023;130873;4
06/03/2023;624866;4
06/03/2023;403516;4
06/03/2023;214137;4
06/03/2023;173531;4
06/03/2023;388151;4
09/03/2023;413772;4
07/03/2023;352017;4
07/03/2023;388151;4
09/03/2023;128674;4
08/03/2023;12116;4
09/03/2023;421921;4
10/03/2023;325671;4
15/03/2023;413772;4
09/03/2023;480576;4
09/03/2023;376176;4
10/03/2023;367838;4
02/01/2023;209232;4
05/01/2023;403300;4
07/03/2023;323596;4
14/03/2023;556635;4
07/03/2023;465401;4
10/03/2023;556635;4
06/03/2023;370631;4
07/03/2023;610079;4
09/03/2023;465401;4
09/03/2023;652878;4
09/03/2023;334099;4
09/03/2023;454646;4
09/03/2023;570154;4
14/03/2023;581991;4
10/03/2023;511529;4
10/03/2023;243926;4
14/03/2023;465401;4
11/03/2023;149618;4
12/03/2023;179802;4
10/01/2023;515776;4
05/01/2023;442456;4
08/01/2023;826985;4
08/01/2023;234469;4
17/01/2023;105821;4
09/01/2023;189943;4
09/01/2023;491415;4
17/01/2023;744440;4
10/01/2023;113929;4
12/01/2023;252548;4
11/01/2023;515776;4
11/01/2023;232438;4
12/01/2023;223251;4
16/01/2023;477871;4
12/01/2023;458108;4
12/03/2023;680358;4
12/03/2023;968997;4
13/03/2023;248265;4
13/03/2023;334099;4
13/03/2023;454646;4
13/03/2023;203801;4
15/03/2023;253177;4
16/03/2023;371576;4
18/03/2023;142030;4
17/03/2023;571868;4
17/03/2023;511529;4
17/03/2023;149618;4
17/03/2023;680358;4
18/03/2023;430392;4
19/03/2023;172612;4
20/03/2023;373319;4
22/03/2023;387820;4
14/01/2023;744440;4
18/01/2023;140452;4
16/01/2023;417632;4
17/01/2023;252548;4
19/01/2023;368673;4
19/01/2023;519860;4
19/01/2023;472735;4
20/01/2023;343154;4
24/01/2023;323977;4
23/03/2023;430392;4
23/03/2023;370017;4
24/03/2023;400671;4
25/03/2023;248265;4
26/03/2023;365861;4
30/03/2023;280007;4
30/03/2023;577716;4
31/03/2023;610079;4
31/03/2023;387820;4
23/03/2023;316567;4
11/03/2023;212816;4
11/03/2023;321622;4
14/03/2023;343154;4
12/03/2023;141389;4
12/03/2023;305113;4
13/03/2023;205540;4
13/03/2023;367838;4
15/03/2023;203127;4
16/03/2023;264593;4
18/03/2023;421921;4
15/03/2023;399629;4
17/03/2023;413772;4
16/03/2023;531226;4
16/03/2023;936853;4
16/03/2023;428491;4
21/03/2023;320876;4
17/03/2023;321622;4
20/03/2023;889381;4
19/03/2023;936853;4
19/03/2023;148521;4
22/03/2023;51636;4
20/03/2023;641992;4
23/03/2023;464902;4
20/03/2023;12116;4
21/03/2023;148196;4
24/03/2023;337960;4
24/03/2023;591487;4
25/03/2023;51636;4
25/03/2023;655358;4
25/03/2023;529430;4
26/03/2023;173531;4
27/03/2023;148196;4
28/03/2023;337960;4
29/03/2023;416;4
28/03/2023;652672;4
28/03/2023;104357;4
28/03/2023;652878;4
29/03/2023;164682;4
30/03/2023;311073;4
30/03/2023;321622;4
31/03/2023;12116;4
31/03/2023;825510;4
31/03/2023;343154;4
04/01/2023;190231;4
01/01/2023;427309;4
02/01/2023;234878;4
02/01/2023;305113;4
03/01/2023;312434;4
04/01/2023;113973;4
04/01/2023;146621;4
05/01/2023;401412;4
04/01/2023;423767;4
10/01/2023;866476;4
06/01/2023;409295;4
06/01/2023;342276;4
07/01/2023;197861;4
12/01/2023;753777;4
08/01/2023;147974;4
09/01/2023;551728;4
10/01/2023;413759;4
10/01/2023;147974;4
11/01/2023;364;4
11/01/2023;425966;4
14/01/2023;127740;4
15/01/2023;728385;4
16/01/2023;386767;4
16/01/2023;204598;4
17/01/2023;184627;4
21/01/2023;477871;4
22/01/2023;937168;4
25/01/2023;403300;4
26/01/2023;403300;4
27/01/2023;456527;4
26/01/2023;383142;4
26/01/2023;104852;4
31/01/2023;442456;4
27/01/2023;197861;4
27/01/2023;323977;4
27/01/2023;657256;4
28/01/2023;113483;4
28/01/2023;479950;4
28/01/2023;354295;4
29/01/2023;937168;4
31/01/2023;331121;4
10/02/2023;500696;4
01/02/2023;652519;4
04/02/2023;236459;4
04/02/2023;373921;4
04/02/2023;252548;4
04/02/2023;556635;4
05/02/2023;373921;4
05/02/2023;417632;4
05/02/2023;343079;4
06/02/2023;175303;4
07/02/2023;979826;4
07/02/2023;109854;4
07/02/2023;417632;4
07/02/2023;132444;4
08/02/2023;232438;4
24/01/2023;241124;4
19/01/2023;190231;4
20/01/2023;209662;4
20/01/2023;109855;4
24/01/2023;866476;4
21/01/2023;509444;4
21/01/2023;427309;4
22/01/2023;234469;4
23/01/2023;449590;4
23/01/2023;364;4
28/01/2023;597097;4
24/01/2023;244603;4
24/01/2023;110719;4
31/01/2023;775580;4
25/01/2023;190231;4
25/01/2023;199187;4
26/01/2023;772175;4
26/01/2023;369809;4
27/01/2023;322023;4
28/01/2023;728162;4
30/01/2023;503519;4
30/01/2023;330896;4
30/01/2023;127740;4
31/01/2023;560423;4
01/02/2023;579971;4
01/02/2023;673680;4
02/02/2023;191656;4
03/02/2023;330896;4
04/02/2023;472232;4
04/02/2023;112864;4
09/02/2023;213243;4
06/02/2023;604909;4
06/02/2023;361306;4
08/02/2023;523204;4
08/02/2023;540656;4
08/02/2023;197058;4
08/02/2023;416292;4
09/02/2023;376104;4
10/02/2023;110719;4
10/02/2023;209662;4
10/02/2023;597097;4
13/02/2023;540656;4
13/02/2023;190231;4
13/02/2023;432560;4
13/02/2023;279084;4
16/02/2023;291686;4
16/02/2023;113483;4
16/02/2023;527496;4
18/02/2023;152378;4
17/02/2023;312434;4
17/02/2023;327080;4
18/02/2023;146621;4
18/02/2023;557501;4
19/02/2023;135679;4
20/02/2023;401412;4
20/02/2023;209662;4
21/02/2023;446352;4
21/02/2023;332377;4
22/02/2023;339232;4
22/02/2023;135356;4
23/02/2023;810355;4
23/02/2023;655358;4
24/02/2023;556635;4
25/02/2023;534480;4
26/02/2023;737642;4
26/02/2023;140891;4
27/02/2023;146621;4
27/02/2023;213243;4
27/02/2023;357552;4
27/02/2023;199187;4
28/02/2023;862004;4
28/02/2023;357552;4
01/03/2023;862004;4
07/03/2023;887747;4
01/03/2023;432646;4
09/03/2023;388700;4
08/03/2023;527496;4
03/03/2023;534480;4
03/03/2023;112409;4
04/03/2023;190231;4
04/03/2023;413841;4
07/03/2023;346175;4
04/03/2023;234469;4
07/03/2023;527496;4
06/03/2023;114337;4
07/03/2023;242808;4
08/03/2023;245216;4
06/03/2023;112409;4
07/03/2023;213408;4
08/03/2023;604909;4
09/03/2023;213408;4
10/03/2023;312434;4
11/03/2023;428902;4
11/03/2023;209662;4
09/02/2023;133771;4
09/02/2023;184627;4
12/02/2023;438698;4
12/02/2023;164943;4
13/02/2023;131434;4
13/02/2023;140891;4
15/02/2023;437504;4
14/02/2023;744440;4
15/02/2023;949248;4
15/02/2023;202447;4
16/02/2023;501681;4
24/02/2023;327080;4
18/02/2023;494189;4
18/02/2023;368552;4
24/02/2023;133726;4
20/02/2023;226675;4
20/02/2023;170931;4
21/02/2023;387909;4
21/02/2023;570196;4
22/02/2023;583594;4
22/02/2023;496392;4
02/03/2023;105821;4
25/02/2023;189943;4
24/02/2023;343079;4
28/02/2023;223496;4
25/02/2023;366691;4
28/02/2023;164445;4
28/02/2023;245740;4
01/03/2023;949248;4
04/03/2023;526962;4
03/03/2023;366691;4
04/03/2023;131434;4
04/03/2023;311073;4
05/03/2023;232438;4
05/03/2023;701878;4
15/03/2023;214696;4
05/03/2023;556635;4
07/03/2023;582727;4
06/03/2023;343154;4
07/03/2023;184627;4
08/03/2023;503077;4
10/03/2023;412067;4
09/03/2023;417632;4
12/03/2023;143189;4
12/03/2023;236459;4
21/03/2023;412067;4
28/03/2023;223496;4
18/03/2023;308424;4
17/03/2023;317742;4
17/03/2023;701878;4
18/03/2023;223251;4
18/03/2023;472144;4
19/03/2023;151489;4
19/03/2023;496392;4
20/03/2023;223251;4
20/03/2023;479950;4
20/03/2023;481721;4
20/03/2023;336437;4
21/03/2023;472735;4
21/03/2023;575712;4
22/03/2023;339997;4
22/03/2023;403300;4
22/03/2023;479950;4
22/03/2023;600975;4
23/03/2023;737642;4
28/03/2023;104252;4
25/03/2023;368370;4
28/03/2023;450937;4
26/03/2023;472144;4
25/03/2023;131434;4
29/03/2023;189943;4
27/03/2023;143189;4
28/03/2023;248208;4
29/03/2023;339997;4
31/03/2023;526962;4
29/03/2023;112579;4
31/03/2023;546823;4
31/03/2023;479950;4
15/03/2023;509444;4
16/03/2023;209662;4
17/03/2023;509444;4
17/03/2023;343154;4
17/03/2023;503519;4
18/03/2023;427309;4
21/03/2023;291686;4
19/03/2023;355925;4
23/03/2023;357552;4
22/03/2023;102391;4
28/03/2023;441191;4
24/03/2023;167307;4
26/03/2023;149618;4
26/03/2023;209662;4
28/03/2023;866476;4
27/03/2023;441191;4
28/03/2023;229935;4
31/03/2023;520488;4
30/03/2023;609255;4
30/03/2023;472735;4
31/03/2023;609255;4
31/03/2023;308424;4
31/03/2023;339997;4
02/01/2023;346034;4
04/01/2023;465401;4
04/01/2023;862004;4
14/01/2023;400673;4
05/01/2023;142030;4
27/01/2023;461587;4
06/01/2023;365861;4
07/01/2023;368507;4
07/01/2023;479013;4
10/01/2023;432944;4
12/01/2023;399296;4
12/01/2023;933846;4
08/01/2023;243926;4
11/01/2023;488255;4
12/01/2023;212134;4
13/01/2023;173144;4
13/01/2023;624866;4
15/01/2023;118999;4
15/01/2023;142030;4
16/01/2023;633158;4
16/01/2023;281678;4
30/01/2023;657256;4
03/01/2023;323977;4
01/01/2023;442456;4
02/01/2023;140452;4
04/01/2023;409295;4
04/01/2023;167307;4
05/01/2023;110719;4
05/01/2023;992680;4
06/01/2023;387909;4
07/01/2023;305113;4
10/01/2023;151489;4
08/01/2023;491415;4
08/01/2023;110719;4
10/01/2023;737642;4
10/01/2023;308424;4
11/01/2023;323977;4
11/01/2023;124873;4
13/01/2023;700440;4
12/01/2023;417632;4
13/01/2023;223251;4
13/01/2023;105821;4
14/01/2023;140452;4
15/01/2023;252548;4
15/01/2023;539069;4
15/01/2023;934110;4
16/01/2023;252548;4
16/01/2023;133771;4
16/01/2023;110719;4
18/01/2023;343079;4
19/01/2023;6084;4
19/01/2023;657256;4
20/01/2023;147974;4
21/01/2023;343079;4
20/01/2023;383142;4
20/01/2023;368562;4
22/01/2023;104852;4
25/01/2023;6084;4
24/01/2023;224551;4
25/01/2023;151489;4
25/01/2023;248803;4
28/01/2023;403300;4
27/01/2023;180511;4
27/01/2023;151489;4
28/01/2023;494275;4
29/01/2023;252548;4
30/01/2023;147144;4
02/02/2023;223496;4
01/02/2023;339997;4
01/02/2023;479950;4
02/02/2023;417632;4
02/02/2023;546823;4
02/02/2023;175303;4
07/02/2023;544252;4
04/02/2023;126406;4
05/02/2023;151489;4
05/02/2023;140891;4
06/02/2023;367985;4
08/02/2023;574921;4
11/02/2023;417632;4
12/02/2023;161082;4
12/02/2023;472735;4
15/02/2023;189943;4
15/02/2023;323977;4
17/02/2023;391777;4
16/02/2023;557279;4
23/02/2023;413691;4
17/02/2023;287710;4
17/02/2023;557279;4
18/01/2023;228872;4
19/01/2023;986220;4
19/01/2023;153565;4
19/01/2023;281678;4
19/01/2023;416863;4
20/01/2023;862004;4
21/01/2023;130775;4
24/01/2023;183999;4
23/01/2023;398273;4
23/01/2023;458092;4
23/01/2023;416863;4
24/01/2023;430055;4
24/01/2023;333376;4
28/01/2023;172612;4
27/01/2023;142030;4
28/01/2023;616408;4
29/01/2023;487833;4
30/01/2023;243926;4
30/01/2023;933846;4
31/01/2023;398273;4
31/01/2023;280007;4
01/02/2023;700174;4
02/02/2023;949572;4
03/02/2023;131231;4
04/02/2023;280007;4
07/02/2023;241735;4
03/02/2023;113222;4
04/02/2023;291514;4
05/02/2023;657256;4
06/02/2023;342514;4
07/02/2023;440479;4
08/02/2023;280007;4
11/02/2023;190122;4
10/02/2023;169752;4
10/02/2023;416883;4
10/02/2023;291514;4
14/02/2023;183436;4
13/02/2023;271520;4
15/02/2023;183436;4
15/02/2023;949572;4
15/02/2023;652878;4
14/02/2023;126406;4
16/02/2023;271520;4
15/02/2023;253177;4
15/02/2023;540382;4
20/02/2023;149618;4
17/02/2023;523380;4
16/02/2023;243926;4
18/02/2023;986220;4
22/02/2023;933846;4
22/02/2023;255789;4
20/02/2023;423730;4
20/02/2023;454646;4
21/02/2023;511529;4
21/02/2023;387820;4
22/02/2023;570154;4
22/02/2023;577716;4
22/02/2023;540382;4
24/02/2023;403300;4
19/02/2023;226675;4
20/02/2023;109854;4
20/02/2023;496392;4
21/02/2023;320876;4
21/02/2023;223251;4
23/02/2023;166587;4
24/02/2023;311073;4
24/02/2023;202447;4
24/02/2023;456527;4
26/02/2023;287710;4
26/02/2023;368509;4
26/02/2023;336025;4
01/03/2023;133771;4
01/03/2023;744440;4
01/03/2023;557279;4
01/03/2023;432476;4
03/03/2023;323977;4
03/03/2023;432476;4
18/03/2023;949248;4
03/03/2023;311026;4
11/03/2023;189943;4
03/03/2023;373921;4
06/03/2023;344822;4
06/03/2023;456527;4
06/03/2023;284101;4
07/03/2023;373921;4
07/03/2023;323977;4
08/03/2023;496392;4
08/03/2023;501946;4
10/03/2023;431748;4
19/03/2023;311367;4
10/03/2023;416883;4
10/03/2023;526962;4
14/03/2023;223496;4
12/03/2023;526962;4
12/03/2023;387909;4
13/03/2023;223496;4
13/03/2023;223251;4
13/03/2023;308424;4
16/03/2023;412067;4
13/03/2023;343079;4
16/03/2023;433967;4
14/03/2023;232438;4
14/03/2023;479950;4
14/03/2023;368370;4
15/03/2023;496392;4
15/03/2023;949248;4
15/03/2023;472735;4
17/03/2023;403300;4
16/03/2023;417632;4
16/03/2023;479950;4
16/03/2023;652519;4
16/03/2023;657256;4
16/03/2023;104252;4
17/03/2023;214551;4
18/03/2023;431748;4
18/03/2023;339997;4
20/03/2023;403300;4
20/03/2023;701878;4
22/03/2023;147144;4
22/03/2023;131231;4
26/03/2023;323977;4
28/03/2023;308424;4
26/03/2023;349666;4
26/03/2023;598265;4
27/03/2023;167307;4
31/03/2023;472735;4
28/03/2023;236459;4
28/03/2023;479950;4
29/03/2023;343079;4
31/03/2023;146858;4
04/01/2023;520488;4
07/01/2023;113929;4
08/01/2023;933846;4
04/01/2023;253177;4
04/01/2023;280007;4
05/01/2023;862004;4
06/01/2023;315441;4
06/01/2023;253177;4
08/01/2023;103089;4
10/01/2023;398934;4
09/01/2023;479013;4
10/01/2023;497813;4
12/01/2023;400671;4
14/01/2023;199384;4
14/01/2023;159208;4
13/01/2023;695954;4
18/01/2023;202447;4
15/01/2023;400673;4
16/01/2023;212134;4
16/01/2023;130775;4
